,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
6601,1236,72.35,2023-10-05 23:35:28 UTC,-68.34416079912855,-16.099616297255324,-61.596197055797354,-27.923618641440004,2
9806,1237,96.86,2023-11-01 23:35:28 UTC,-67.40574554663597,-8.086440380427838,-57.91040818779375,-21.699858722361597,4
8847,1238,53.3,2023-08-03 23:35:28 UTC,-49.3498643825665,-31.50907066382023,-49.09466073580087,-28.942640113815223,3
3157,1239,15.67,2024-01-26 23:35:28 UTC,-58.58555034381824,-14.446978487559608,-72.65714213125271,-19.885416464598876,4
4825,1240,54.79,2023-07-11 23:35:28 UTC,-70.0451498445477,4.890607266002995,-52.62228403055535,2.1567458914920365,3
5010,1241,85.26,2023-12-21 23:35:28 UTC,-39.06973565372343,-12.166020393912415,-38.960529619323054,4.726777759686627,4
7853,1242,26.55,2023-11-08 23:35:28 UTC,-36.89969737645489,-1.0259217258155928,-39.621363974141495,-16.219654126680705,4
9956,1243,75.84,2023-11-17 23:35:28 UTC,-67.18749874980402,-27.18313390945679,-60.26589228714595,-19.665324019528565,1
6268,1244,80.06,2024-01-10 23:35:28 UTC,-53.51794603337491,-14.75644411796878,-49.72304102644827,-12.61712651171312,1
4916,1245,35.26,2023-12-24 23:35:28 UTC,-38.07722093784954,-15.364852523872436,-34.90742167630259,-30.586972952081165,4
1162,1246,48.64,2023-11-09 23:35:28 UTC,-50.01765124727996,-10.240579267649203,-54.60900692745432,-12.713724954529475,2
3345,1247,74.57,2024-04-13 23:35:28 UTC,-46.18786871315413,-6.821062809843802,-52.35285801087434,-5.559390209192742,2
4128,1248,52.29,2023-10-21 23:35:28 UTC,-50.95558582331747,-32.65841728585228,-57.05027517681806,-32.69652714227468,1
2257,1249,40.94,2024-03-31 23:35:28 UTC,-47.97284512982441,-13.604148670580162,-38.8924545913677,-9.60321723560175,2
3434,1250,24.59,2023-07-06 23:35:28 UTC,-41.2851482297033,-20.850039427431867,-41.246231425969945,-15.176567219404081,4
5201,1251,72.62,2024-02-13 23:35:28 UTC,-62.21344377417514,-15.907881478189726,-72.4575547109098,-3.497343205263185,1
4084,1252,83.77,2024-02-14 23:35:28 UTC,-56.1716307577678,-32.83220704191539,-51.85705444868077,-22.30391890551561,4
9300,1253,48.61,2023-09-03 23:35:28 UTC,-54.15468159375451,2.1037028482671474,-42.35043390293205,3.9073023532674327,4
5562,1254,19.05,2024-04-28 23:35:28 UTC,-64.12086581230074,-10.75145716573505,-57.77233244664191,-8.603241227593966,1
8288,1255,77.24,2023-10-21 23:35:28 UTC,-60.502977492845545,-6.739226874050058,-72.65118964223362,-9.122111728685361,4
8860,1256,38.35,2023-08-02 23:35:28 UTC,-68.63823599707356,-27.312161186164516,-57.806456520883465,-26.027465907387906,2
9693,1257,30.04,2023-07-13 23:35:28 UTC,-58.22569026159657,-27.668786860615633,-59.86792139474545,-25.37301913544566,2
9257,1258,64.99,2024-03-31 23:35:28 UTC,-60.748148476946085,-17.30770507892592,-56.79975793347755,-4.440702310533879,4
6785,1259,89.83,2024-05-31 23:35:28 UTC,-38.80168712608304,-6.4753509045869215,-46.12387484028652,1.0616027125015322,4
8284,1260,59.31,2024-04-29 23:35:28 UTC,-53.177575466329884,-23.320046370054285,-67.91618091260361,-25.842764642358016,2
3219,1261,21.48,2023-07-11 23:35:28 UTC,-45.467721666394866,-4.003310836915116,-42.742432479560115,-16.096610382638907,4
6330,1262,35.29,2024-04-04 23:35:28 UTC,-50.64477840359449,-11.508988306359548,-34.875728201278854,-13.330159325039993,2
3941,1263,56.61,2023-12-27 23:35:28 UTC,-52.617936213524985,-19.988940235606872,-47.649539264540394,-24.31143770110006,4
9776,1264,11.44,2024-01-17 23:35:28 UTC,-59.60285468866456,3.1489095290634737,-42.879843321631824,-1.5984242250081095,2
3932,1265,85.28,2024-05-26 23:35:28 UTC,-43.78333744951824,-9.611163105349139,-56.44545927923264,-1.4125120735799968,2
1553,1266,37.41,2024-05-10 23:35:28 UTC,-50.565911360014994,-28.996289077569458,-55.802000069037014,-29.71120864979661,1
5646,1267,57.04,2023-08-13 23:35:28 UTC,-35.768768703894615,-5.078799937437452,-35.75422797960102,4.570801089762774,2
5781,1268,67.79,2024-05-09 23:35:28 UTC,-37.03014366838092,-12.893526930014538,-46.32987467816496,1.1497338353377415,2
2141,1269,33.88,2023-07-15 23:35:28 UTC,-63.13888837695862,-10.950307214741773,-52.20997904815043,-16.38770278717625,4
5560,1270,12.56,2024-01-14 23:35:28 UTC,-71.31484384551281,-8.027407381438561,-70.62160837556134,-13.521517222111047,1
7265,1271,19.37,2023-08-08 23:35:28 UTC,-47.2707261093127,0.28980172056654396,-50.369370148351024,3.0742393025955366,3
6365,1272,14.66,2023-11-30 23:35:28 UTC,-57.617217096836754,-24.36129803938966,-72.77115571195237,-31.32029018315806,4
9654,1273,17.62,2024-07-03 23:35:28 UTC,-48.53191331303262,-1.5892375714619718,-58.11262026166366,-9.356135122748135,2
9631,1274,61.38,2023-12-22 23:35:28 UTC,-68.70145263815685,-1.055988778531038,-71.81633592156739,-17.565297726076984,1
8552,1275,47.47,2024-01-08 23:35:28 UTC,-35.877358340944006,-16.549268641196377,-48.440443505818834,-20.032000637874706,2
7903,1276,54.87,2023-10-12 23:35:28 UTC,-40.85194996484487,-14.332557288472195,-43.07997918978261,-26.304772681267224,1
5574,1277,47.05,2024-02-08 23:35:28 UTC,-38.44614501807512,-30.092015917750945,-47.16744424165943,-17.837788473516664,2
4650,1278,47.13,2023-11-15 23:35:28 UTC,-73.23187506835892,-18.284175954128752,-71.44913965148146,-3.490216358523355,4
9514,1279,72.36,2024-01-04 23:35:28 UTC,-68.6033811807544,1.2220405585985432,-71.51030657791584,3.1490145334063655,1
6465,1280,54.74,2024-02-01 23:35:28 UTC,-51.104874231413845,-0.2080055690953344,-62.68771639354264,-5.3395669857223815,4
8847,1281,79.64,2023-11-11 23:35:28 UTC,-65.69949136344805,-5.771879817228644,-49.20816786989259,-6.480486761979769,2
2226,1282,56.2,2023-07-21 23:35:28 UTC,-67.94816346665084,-0.5345097330832189,-68.14479037084904,-13.060517457823568,3
7143,1283,36.58,2023-07-22 23:35:28 UTC,-68.0512650230759,-0.45411450018221444,-69.17316809932035,-8.422992727428337,1
9188,1284,96.48,2023-08-16 23:35:28 UTC,-43.57049661707167,-16.55308919287686,-37.27671894370295,-28.78565479521336,3
7267,1285,78.75,2023-07-08 23:35:28 UTC,-38.27352561557805,-13.260687733788401,-41.923075534845935,-4.91923748417511,4
7551,1286,21.95,2023-11-26 23:35:28 UTC,-53.34896659339118,-1.805566312297266,-52.745488323521656,-18.713459979046277,2
3378,1287,83.49,2024-04-23 23:35:28 UTC,-56.685164090673865,-29.927798808038045,-68.34612427988795,-25.970581217651095,2
8242,1288,84.41,2024-05-23 23:35:28 UTC,-57.742966530510046,-7.681184324232223,-49.75806837726219,-20.673611220318243,2
9249,1289,88.43,2024-04-20 23:35:28 UTC,-66.2465673794506,-31.71875583440829,-60.373973546833135,-21.682522556328934,3
5934,1290,39.82,2023-10-08 23:35:28 UTC,-48.002078338818905,-5.383818426335235,-37.77702635135723,-10.063325359683493,2
2448,1291,52.7,2024-06-09 23:35:28 UTC,-70.83889235468915,-3.544520531189491,-66.58700623136869,-4.949499660603571,3
7002,1292,10.48,2024-02-07 23:35:28 UTC,-69.48444935695898,-4.215545684340338,-65.1103692580379,-6.773486969100535,1
8341,1293,46.29,2023-11-07 23:35:28 UTC,-44.262105619564224,-0.45081774114499495,-35.890323543682705,-3.3290774677571733,3
7104,1294,58.98,2024-05-26 23:35:28 UTC,-71.57944549701934,-15.10972132525555,-62.15047991180184,-18.367516446416246,3
4133,1295,44.61,2024-06-10 23:35:28 UTC,-73.58795760835042,-3.631878678664922,-58.64923302702034,2.8845654148483177,4
3438,1296,80.56,2024-01-24 23:35:28 UTC,-66.34022887218602,-3.24978714034026,-62.01074944769486,0.38494177955399067,3
1886,1297,70.28,2023-08-11 23:35:28 UTC,-47.610002238422055,-4.477595521671713,-49.3281576374505,-6.814036736120844,2
9048,1298,84.08,2023-11-16 23:35:28 UTC,-44.439092916318344,-9.496085099974312,-47.57018146815935,4.917397418119265,3
2355,1299,18.53,2023-10-12 23:35:28 UTC,-73.11519693593323,-21.166454276651308,-69.09284278707128,-31.556264602674087,4
5825,1300,32.33,2023-11-28 23:35:28 UTC,-36.47201189924942,-26.932574273198604,-37.33592251865971,-28.077312292190783,2
3061,1301,18.53,2023-09-11 23:35:28 UTC,-73.19787729224552,-32.15812926830467,-58.73844099631425,-22.10317456627272,3
5681,1302,66.92,2023-08-07 23:35:28 UTC,-58.02624159260902,-13.37299738953832,-48.978364446416236,-7.217086116922985,4
1890,1303,30.32,2024-04-13 23:35:28 UTC,-72.89222751088565,-33.505448541322394,-67.90579363115816,-20.82379086241822,1
4076,1304,44.51,2023-08-24 23:35:28 UTC,-54.78895429613539,-4.74033284083707,-43.95964991600056,-6.046526963387663,3
6470,1305,12.97,2024-05-09 23:35:28 UTC,-42.40033777850513,-27.01831487907547,-56.826352788077486,-29.87498723990233,2
6451,1306,70.33,2023-07-31 23:35:28 UTC,-39.09806493887109,-27.24226762168604,-44.93993470138771,-26.240807334995427,3
6783,1307,91.03,2023-07-18 23:35:28 UTC,-52.72874453778097,-23.716019003687958,-66.00214206171968,-17.337272808435564,3
4994,1308,59.92,2023-11-18 23:35:28 UTC,-51.834943925399095,-12.747460539039327,-47.67052865162265,-4.518233243078438,1
9463,1309,49.25,2023-11-10 23:35:28 UTC,-73.41035650898853,-18.84495802503168,-65.06693757146645,-10.082831992544527,2
9741,1310,72.0,2024-02-16 23:35:28 UTC,-67.22027812095874,-7.601970993076833,-54.996083962337906,0.686192226258342,4
5632,1311,72.81,2023-07-09 23:35:28 UTC,-59.183759382620494,-12.984655672333666,-48.4679950905744,-8.64331982934344,1
2697,1312,35.05,2024-05-10 23:35:28 UTC,-54.93786041039773,1.9486570157538168,-63.28059989857519,1.639372357235679,1
3043,1313,42.13,2024-02-28 23:35:28 UTC,-58.85360830830607,-4.234952793246663,-52.332872436641026,-11.637489867392976,3
8054,1314,65.83,2024-01-04 23:35:28 UTC,-37.79101109392555,-28.082546886652295,-48.08987405266974,-32.940119203363864,1
1625,1315,74.22,2023-11-20 23:35:28 UTC,-67.65913738284323,-27.33093820611148,-53.55744200314675,-29.74901148768179,2
4188,1316,30.03,2023-12-06 23:35:28 UTC,-66.28860300070438,-3.6344804637448718,-57.947921017260384,1.342125596280063,1
9234,1317,81.71,2024-06-27 23:35:28 UTC,-44.37770069821396,-12.954293227094418,-39.10484002451294,-8.987371146624213,3
7825,1318,16.55,2023-10-11 23:35:28 UTC,-53.200154296671535,1.419679220738459,-67.20174586184247,-5.527511499738651,2
5438,1319,12.96,2023-08-20 23:35:28 UTC,-68.73417423667914,-29.978887541930696,-54.66977430029807,-25.65146672867664,3
4901,1320,10.02,2024-05-30 23:35:28 UTC,-52.506276036263586,-0.2578543391741661,-67.9447342376735,-2.413689910097734,4
3888,1321,33.35,2023-11-29 23:35:28 UTC,-72.64329034990024,-4.021226098698001,-62.70832205405953,-3.5745494905854613,2
9100,1322,87.03,2024-01-04 23:35:28 UTC,-40.91347205012078,-15.817920054588654,-41.574800127140705,-26.776041412098042,1
4425,1323,65.4,2023-10-01 23:35:28 UTC,-72.9640501853017,3.186126866511387,-62.724615571524225,-2.1565956408516627,1
9223,1324,80.77,2024-05-02 23:35:28 UTC,-39.736517670347126,-27.792267173029135,-52.37915322435555,-30.622777084289037,3
5833,1325,73.39,2023-08-10 23:35:28 UTC,-40.423941045369645,-21.16077730080069,-44.81814691889845,-5.321807996367259,2
7701,1326,83.72,2024-02-07 23:35:28 UTC,-37.45954014964028,-24.619250957819244,-36.18923496050904,-19.401629089957623,1
5875,1327,10.3,2023-09-19 23:35:28 UTC,-60.49153861465898,-17.529755129138962,-58.474606515313745,-3.055585103523569,4
3425,1328,95.31,2024-04-25 23:35:28 UTC,-64.23940133171901,-32.16641505156973,-52.194607708063714,-30.66632026595824,3
3360,1329,67.54,2024-01-08 23:35:28 UTC,-57.01755161877546,-8.824592114879898,-72.49208806709827,-14.975827411979875,3
9564,1330,26.79,2024-06-29 23:35:28 UTC,-45.65007856170241,-5.6368182206861945,-54.43314462032782,-11.222560944852837,4
7341,1331,83.11,2024-06-08 23:35:28 UTC,-58.56840048974402,1.1643017569393805,-45.785116643684546,1.9731178868682235,4
7929,1332,49.95,2024-06-05 23:35:28 UTC,-44.043638832542726,-33.02225544620749,-46.666621340789234,-31.030893227011564,4
4601,1333,32.18,2024-04-06 23:35:28 UTC,-54.69221343239268,-2.5024023056187303,-52.49483343143717,-0.3097632450150627,2
7020,1334,58.85,2024-04-29 23:35:28 UTC,-54.688079491809276,-9.256492421071666,-65.55767410551123,-14.50937900677513,3
7972,1335,28.8,2024-01-15 23:35:28 UTC,-69.9962899163548,-20.343483913233598,-53.540809057437315,-25.818426641604653,2
5339,1336,79.91,2023-09-18 23:35:28 UTC,-39.74332874470265,3.8662645403119313,-43.17427881392861,3.8694290697052907,2
1353,1337,49.47,2023-11-13 23:35:28 UTC,-65.94800513943868,0.22646287989034874,-52.77733760428879,-5.343803851534414,4
8911,1338,56.62,2024-05-27 23:35:28 UTC,-64.75120205065114,-32.01003722284136,-59.46672144496166,-23.588508235227316,3
7835,1339,98.62,2023-11-09 23:35:28 UTC,-71.45489956646952,-9.365436945615485,-59.95970327419984,-2.5150965796091924,1
6692,1340,98.17,2024-04-20 23:35:28 UTC,-70.2838445071411,-26.90527411745544,-71.89572268186649,-30.028959684385814,2
8340,1341,30.42,2023-09-26 23:35:28 UTC,-52.650825968307714,-17.388814447973868,-51.896962010710354,-27.056152508831172,3
6502,1342,23.65,2023-11-01 23:35:28 UTC,-54.89057648005487,-5.2146464943852315,-51.67299394511909,-6.702843321718824,4
4893,1343,12.15,2023-12-04 23:35:28 UTC,-35.03711293550645,-1.899445465400131,-45.040854666586725,0.6920576357045789,4
7382,1344,69.25,2023-11-27 23:35:28 UTC,-53.495495808835855,-20.57616435976273,-59.673697529517995,-5.125675830622317,3
1355,1345,92.62,2023-08-23 23:35:28 UTC,-50.80273227446553,-0.2947437130519077,-37.42515450864736,5.034276186101728,2
6966,1346,28.55,2024-03-06 23:35:28 UTC,-58.53573675147654,-20.061186421915593,-48.295117027785466,-13.417250605614768,4
4658,1347,22.78,2024-03-23 23:35:28 UTC,-48.86482947092164,-2.6614522184976224,-55.16385234366142,-1.1187182151073358,3
4805,1348,42.19,2023-12-16 23:35:28 UTC,-61.698665690022075,3.7555601314307268,-58.47025255546767,-0.09013731895031896,3
6877,1349,39.1,2024-06-18 23:35:28 UTC,-35.89121671406835,-26.486004239733916,-41.781633480679524,-20.07421425646331,2
5540,1350,34.86,2023-07-22 23:35:28 UTC,-38.83846552600192,-0.714275727387701,-35.6312126450732,-8.624862624115934,2
4155,1351,58.0,2023-11-21 23:35:28 UTC,-42.368613826000356,-28.692333931480494,-57.08400990218131,-25.178945597309905,1
1223,1352,46.46,2024-07-03 23:35:28 UTC,-63.178527438776214,-4.569950015491241,-51.15421804734379,-10.80586737097478,3
7437,1353,81.69,2023-12-01 23:35:28 UTC,-54.86822949688099,-14.611477148953345,-58.48237921732878,-30.635776502421738,1
8022,1354,75.61,2024-03-24 23:35:28 UTC,-42.58372325173076,-17.96333795149758,-43.69255643513294,-22.246288437052797,3
1613,1355,33.79,2023-10-21 23:35:28 UTC,-57.27272350183217,-10.490189935954419,-65.77406479906361,-3.457856068855328,3
7972,1356,55.62,2024-06-22 23:35:28 UTC,-58.24333850354904,-2.65800904027277,-44.31136133036865,-3.591684540900406,1
1876,1357,96.76,2023-09-27 23:35:28 UTC,-46.00510154628529,-15.535711246580288,-36.85537666094851,-25.064878736863236,2
6889,1358,78.12,2024-03-07 23:35:28 UTC,-65.07917182939798,-19.345226679000554,-71.49240969576195,-28.180189212716616,3
4749,1359,91.29,2024-01-28 23:35:28 UTC,-56.99021256744068,-17.229974496190046,-62.83820478567098,-22.591468748407163,2
1180,1360,10.63,2024-04-29 23:35:28 UTC,-57.06225657298047,-0.8303129371891202,-62.774998775254424,2.0145862656791493,1
4600,1361,72.21,2023-10-08 23:35:28 UTC,-68.49270423703899,-14.810157390346216,-59.31918189523334,-20.9603827331092,2
6350,1362,43.5,2024-05-19 23:35:28 UTC,-64.11937744268513,-31.8617952846188,-49.53349999689581,-24.748644329020557,3
9621,1363,97.56,2024-02-05 23:35:28 UTC,-42.93847713190438,-5.9879829984166655,-46.9998765225605,-9.864960821943296,1
9332,1364,77.7,2023-09-05 23:35:28 UTC,-50.43887652121822,-29.723514543241368,-60.04688156678545,-20.85969202904088,1
6768,1365,74.2,2024-06-01 23:35:28 UTC,-59.747024368342736,0.23569743613481364,-48.75386416546881,-0.6418033025586993,2
3457,1366,79.74,2023-09-23 23:35:28 UTC,-46.929531832801416,-16.883633001355115,-39.3589158758607,-22.396573665047658,3
6551,1367,62.99,2024-03-18 23:35:28 UTC,-60.10729090039311,-24.025138557423002,-57.76489283406875,-13.923179149275878,4
3238,1368,50.61,2024-06-05 23:35:28 UTC,-68.30717699398457,-7.093680078755231,-65.9517193816807,-5.203847366481668,2
8508,1369,35.06,2023-08-13 23:35:28 UTC,-69.37041464949684,-31.911628448789003,-71.72938292090974,-27.853121559762567,3
3536,1370,93.71,2023-11-27 23:35:28 UTC,-57.48004591029834,0.9508959993774937,-53.78825538406318,-6.201386890600531,1
3304,1371,46.93,2024-07-03 23:35:28 UTC,-62.414238527165004,-32.853824495201565,-64.11282076157649,-17.796204500081004,2
8478,1372,69.2,2023-12-20 23:35:28 UTC,-49.64732761506119,-5.059218926710859,-62.00566927042484,2.947518001091545,4
8569,1373,65.5,2023-07-11 23:35:28 UTC,-72.60014224707676,-3.5024537867408583,-62.077109744234804,4.950875607718572,3
1199,1374,26.98,2023-08-01 23:35:28 UTC,-39.051847142297916,-14.44767052884415,-35.880242968530126,-23.083854899212582,2
9029,1375,44.72,2023-07-08 23:35:28 UTC,-53.38132815625347,-15.338061085777223,-47.69818972613539,-5.680664511306112,4
7462,1376,95.33,2024-02-29 23:35:28 UTC,-72.25399216849787,-23.671942900314058,-60.73888932432384,-32.87740248949904,1
3326,1377,33.59,2023-10-06 23:35:28 UTC,-37.065310706838844,-27.59525577193434,-41.94626847429157,-21.405543756673794,3
6019,1378,92.38,2023-09-08 23:35:28 UTC,-56.94336157197029,-16.479211976698085,-58.01239379421377,-0.7325006366832767,3
4009,1379,44.97,2024-02-09 23:35:28 UTC,-50.64529580567526,-14.785040968891654,-62.84541320359712,-26.403407575779184,2
1110,1380,93.98,2024-02-28 23:35:28 UTC,-37.92751859213146,-27.91213524579961,-48.846057084075966,-17.657608876279483,4
5867,1381,14.83,2023-11-08 23:35:28 UTC,-72.3285469251208,-20.050516480489296,-70.13351147426673,-22.524262824684207,4
9140,1382,14.66,2024-02-13 23:35:28 UTC,-71.57017691324486,-11.768327217716966,-60.391567413829165,0.3224730048932969,1
3145,1383,84.28,2024-01-06 23:35:28 UTC,-70.96895108411593,-20.026210380565217,-69.24032097630563,-22.40752931553958,2
8384,1384,59.6,2023-11-20 23:35:28 UTC,-51.69082457732172,-11.588245306593151,-67.1987163017688,-13.37001517057027,3
6674,1385,90.27,2024-04-25 23:35:28 UTC,-37.0028020857322,-3.433315537215112,-42.58750167356051,-8.360477459509028,1
8080,1386,28.34,2023-09-26 23:35:28 UTC,-38.20538318905731,-23.003510489012598,-43.04644098107721,-31.7865954342108,3
3266,1387,41.42,2024-06-17 23:35:28 UTC,-64.91861679244059,-10.665876673218488,-63.20601098565405,-27.70867580178237,2
3374,1388,92.38,2024-06-29 23:35:28 UTC,-65.76704037178786,-9.183689649542345,-56.93800175105053,-11.29218395120493,4
9429,1389,35.2,2024-02-06 23:35:28 UTC,-41.8668404278853,-10.046144802810325,-52.66313133988357,-0.10048701519183112,3
8595,1390,41.38,2023-11-08 23:35:28 UTC,-39.190237918737026,-23.10141462598719,-43.14058098199446,-33.151808399907694,2
9855,1391,97.03,2023-09-17 23:35:28 UTC,-38.64789173225814,-7.223174592718188,-41.208127359641544,-23.577242493873136,1
3540,1392,38.86,2024-03-25 23:35:28 UTC,-47.17050106422653,-30.540650582477994,-52.097538066986445,-17.40971774849515,1
7838,1393,72.12,2023-12-11 23:35:28 UTC,-63.67565974936855,-29.275531989942213,-60.2023801897376,-27.05344405993326,1
5411,1394,65.21,2024-03-16 23:35:28 UTC,-37.21558950849979,-21.1870565618962,-41.54387595477567,-10.422720819053517,3
3801,1395,67.14,2023-11-04 23:35:28 UTC,-59.141722938399056,-3.4911900274531824,-57.13952808387261,-15.052876064621579,1
8114,1396,79.0,2024-03-21 23:35:28 UTC,-63.122915731808234,-29.807529229627576,-58.744922154940895,-13.62057960125091,4
2301,1397,74.82,2024-07-01 23:35:28 UTC,-47.737708803741214,-7.673147662249857,-41.488321468558205,4.898306331726246,2
1689,1398,21.38,2024-04-11 23:35:28 UTC,-43.93733396089936,-13.369151958758664,-47.74252874485667,-2.9742478558825773,1
5807,1399,70.9,2024-02-16 23:35:28 UTC,-50.89593671986351,0.44010400704276975,-45.08275852552843,-11.000781467689507,1
